year,age,sex,pop,any_insurance,private_insurance,chip_insurance,mcaid_insurance,mcare_insurance
2004,48,male,2194879,0.8837790146973934,0.8172678311651804,0.0014766189844633805,0.036966046875476964,0.03018845230192644
2004,49,female,2219945,0.8638560865246662,0.7711127978395861,5.1172438956821e-4,0.07455229746682913,0.018686949451450375
2004,49,male,2088337,0.8554644197751609,0.7701601800858769,0,0.021387831561668447,0.03479658694932858
2004,50,female,2090140,0.84695857693743,0.7395896925564794,0,0.0561393016735721,0.03384462284823026
2004,50,male,2189520,0.8010646169023348,0.71698271767328,0,0.026045434615806204,0.018331871825788302
2004,51,female,2061761,0.9028752605175867,0.7975648001878006,0,0.06240733043257681,0.03194890193383229
2004,51,male,1851225,0.8893689313832732,0.7977522991532634,0,0.0378543937122716,0.014201947359181082
2004,52,female,1993350,0.9000993302731582,0.8170873153234505,0,0.04019916221436275,0.04488725010660446
2004,52,male,1774803,0.8803534814849874,0.821213960084584,0,0.021155023966040173,0.02302171001513971
2004,53,female,1754015,0.8633021952491854,0.7587329640852558,0,0.05310900990014338,0.03553675424668546
2004,53,male,1868423,0.8516636757308168,0.7465466866978195,0.002435743940210541,0.048275470811481126,0.05159859410850755
2004,54,female,1989189,0.8936461040152545,0.8102472917354762,0,0.05213883648059586,0.04273047960751844
2004,54,male,1934650,0.8431385521929031,0.7473532680329775,0,0.03568965962835655,0.04152637427958546
2004,55,female,1862213,0.8703580095295221,0.7870377878363002,0.0013129539961325583,0.040338564922487385,0.04063713442017643
2004,55,male,1517913,0.8971956890809948,0.8210042341030085,0,0.00829033020996592,0.038792737133155855
2004,56,female,1753610,0.8533619219780909,0.7448708663842017,0,0.053590593119336685,0.048786788396507776
2004,56,male,1702862,0.8678965177448319,0.7097897539553998,0,0.04237395631589642,0.0662813545666061
2004,57,female,1631396,0.8803264198269457,0.7785571375680705,0,0.053986892207655283,0.07734541460197279
2004,57,male,1733429,0.8959749721505755,0.7813686052327496,0.0026144710859227578,0.014039802034003124,0.0654840780903054
2004,58,female,1415461,0.8659963079166434,0.6991729196353696,0,0.07208322942136873,0.08008062390980748
2004,58,male,1442331,0.8788045185189808,0.73187915949944915,0,0.05081704546321198,0.10391442740951973
2004,59,female,1384192,0.8686547819955613,0.782285983447383,0,0.05383573955058258,0.05629999306454596
2004,59,male,1142741,0.8787923072682261,0.7430817656844377,0,0.039471761317743916,0.09279705550076527
2004,60,female,1630287,0.8484322085620507,0.7029492353186892,0.006023479301497221,0.07433783131436367,0.0861694904026101
2004,60,male,1243999,0.889103608604187,0.7541436930415539,0,0.06187143237253406,0.09122917301380468
2004,61,female,1412852,0.9167280083122649,0.76607033149969,0,0.08211263458592974,0.06941066721779776
2004,61,male,1322343,0.8947769224777535,0.8190545115752872,0,0.037916032375866174,0.07654443665523998
2004,62,female,1482529,0.8656896424960321,0.6725824587579737,0,0.0839841918775282,0.08967581747136144
2004,62,male,1430990,0.8964269491750466,0.7405614294998567,0,0.0610430541093928,0.11824890460450457
2004,63,female,1133093,0.8693231711783587,0.735549509175328,0,0.05762457274027816,0.12872994537959373
2004,63,male,1200434,0.8790329164285583,0.7108370805891869,0,0.037259857684804,0.0783166754690387
2004,64,female,1320882,0.8847421647050986,0.7643021859636213,0,0.05121426440817575,0.10087804966681353
2004,64,male,1156090,0.9029452724268872,0.7231340120578847,0,0.04451989031995779,0.14487020906676815
2004,65,female,1125224,0.9847843629357355,0.5965203372839541,0,0.06211652079941416,0.8579411743795013
2004,65,male,1022771,0.9321441456591945,0.588028991827105,0,0.07364307357169884,0.7237817654196296
2004,66,female,1159212,0.9804996842682788,0.6140481637526182,0,0.08901564166002422,0.8484944945359434
2004,66,male,1000321,0.9745371735672849,0.597708135688444,0,0.0628948107657442,0.8857606708246653
2004,67,female,1052041,0.991697091653272,0.5791048067518281,0,0.06910091907064458,0.9299951237641879
2004,67,male,965937,0.9854638553031927,0.6047640788167344,0,0.10112357224125383,0.8659291444473087
2004,68,female,859266,1,0.6324886589251757,0,0.09896353399296609,0.9265175161125891
2004,68,male,927479,0.989414315580191,0.6086552903084598,0,0.05680020787532656,0.839550005983963
2004,69,female,911026,0.9904645970587008,0.599508685811382,0,0.07169828303473227,0.9266233894532099
2004,69,male,890887,0.9663571249776908,0.6801468648661391,0,0.048730085858251386,0.8557291777745101
2004,70,female,1068073,1,0.5573373730072757,0,0.06696826902281024,0.9249798468831251
2004,70,male,713646,0.9865437485812294,0.7111971481658974,0,0.034463865838244734,0.8778848336570232
2004,71,female,911028,1,0.6073633302159758,0,0.0724434375233253,0.9512364054672304
2004,71,male,723661,1,0.6058458311281111,0,0.03954890480487411,0.8924150949132259
2004,72,female,975507,0.9529372931203979,0.5591184891548703,0,0.08570927732963475,0.8651132180496911
2004,72,male,783525,0.9941584505918765,0.5502976931176414,0,0.03692160428831243,0.912235091413803
2004,73,female,966085,1,0.6082363353121102,0,0.11342583727104757,0.9699602001894243
2004,73,male,650377,1,0.6006131828155055,0,0.032275126580429504,0.9403330683588135
2004,74,female,965378,0.9919254426763403,0.601819183780861,0,0.12838494351435395,0.9611499329796204
2004,74,male,689038,1,0.6636310334118002,0,0.0487984697505798,0.9141992168791852
2004,75,female,899104,0.9886364647471261,0.6172333790084351,0,0.10950568566039079,0.9152934476990426
2004,75,male,801523,0.9868475389976332,0.6965364686977167,0,0.03528033506212548,0.9234919022910135
2004,76,female,798001,0.9774235871884872,0.5857724489067057,0,0.12134195320557242,0.9033798203260397
2004,76,male,649029,0.9934086150233656,0.6109156909783692,0,0.04903632965553157,0.9421643716998778
2004,77,female,759873,0.9879848343078382,0.5360343109967061,0,0.10710342386161899,0.9669694804263343
2004,77,male,461860,0.9919412809076343,0.6311414714415624,0,0.027003853981726063,0.9729593383276317
2004,78,female,879749,0.9962716638495753,0.5883041640286036,0,0.07247408067528352,0.9685273867887317
2004,78,male,596092,0.9943532206437933,0.625361521375895,0,0.06733692114640022,0.955637720351892
2004,79,female,675979,0.9799623952815102,0.655157926503634,0,0.07738849875513884,0.9274193429085815
2004,79,male,424544,0.9918430127383734,0.5717970339941207,0,0.0947958279942715,0.9326453795130776
2004,80,female,1023404,0.9974917041559345,0.5391028371982131,0,0.09144873383336395,0.9819543406123095
2004,80,male,473426,0.9889380811362283,0.6561299970850777,0,0.056414307621465654,0.9540371673714583
2004,81,female,584203,1,0.6293411707916597,0,0.08617381286984148,0.9839970010424458
2004,81,male,440047,0.991180487538831,0.7252566203155572,0,0.028512863398682413,0.9344229139160135
2004,82,female,696957,0.9839774907203744,0.5833085828824447,0,0.09126531478986509,0.9556457571987942
2004,82,male,517443,1,0.5023490510065843,0,0.04384444276954177,0.9340719654145481
2004,83,female,588039,0.9910210037089376,0.5992425672446896,0,0.09919410107152757,0.978203826616942
2004,83,male,418321,1,0.5253692738351649,0,0.009872801030787361,0.9879327119604323
2004,84,female,591557,0.9944553103082205,0.7241567591964934,0,0.07099231350486936,0.9592549830362923
2004,84,male,295739,1,0.621213299564819,0,0,0.8971694636148766
2004,85,female,2419615,0.9830844989802097,0.61151216205884,0.0016448897861849922,0.07288928197254523,0.9287857779026829
2004,85,male,1237270,0.9669530498597719,0.6108173640353358,0,0.05067285232810947,0.9398482142135508
2005,0,female,2045686,0.9722000346094171,0.5671613336553117,0.028002342490489742,0.337589933156897,0.002112249876080689
2005,0,male,1985775,0.9653163122710277,0.5085838022938147,0.05065276781105614,0.36189145295917213,0.0034208306580554193
2005,1,female,1895434,0.9372307344914146,0.554453491917946,0.025325598253487062,0.2983016026936311,0.0036281928043920284
2005,1,male,2095136,0.9315729384631833,0.5876921593634017,0.04402148595604295,0.2707050998121363,0.0028141371252271927
2005,2,female,1966228,0.9310975125977252,0.5728165807831035,0.03537738248056685,0.27803489727539227,0.0020979255711952023
2005,2,male,2195496,0.912835641695544,0.5200218993794569,0.06469198759642468,0.2976120202450836,0
2005,3,female,2073247,0.9143078465807499,0.5721382932183189,0.03692710034067335,0.2884653878674369,0
2005,3,male,2061461,0.876198482532534,0.5447621856537669,0.036912655635978564,0.2569066307827313,0
2005,4,female,1942205,0.9412343187253662,0.5926645230549813,0.059897899552312964,0.25368434331082457,0.0034223987684101316
2005,4,male,2042057,0.8976179411250519,0.5846085589187765,0.0366801710236296,0.23334412310723943,0
2005,5,female,1889637,0.8932541011845132,0.5247616341127952,0.06851686329173275,0.24572073895674143,0
2005,5,male,1794223,0.9167288570038395,0.6093021881895394,0.045352222103941374,0.21082552168821825,0
2005,6,female,1858140,0.9125512609383577,0.5535793858374504,0.05729600568310246,0.24770523211383427,0.005993089864057606
2005,6,male,1903785,0.9140785330276265,0.6088150710295542,0.07086619550001708,0.19706164299014858,0.004931754373524322
2005,7,female,1719145,0.871066722120589,0.5719849111040662,0.046015315752888794,0.21004918142448717,0
2005,7,male,2239493,0.9446852479556757,0.6021376266860401,0.06265034094770558,0.20787696143725387,0.0025130688061985457
2005,8,female,2050500,0.9188105340160936,0.6422950499878078,0.05426237503048037,0.17769031943428432,0
2005,8,male,2133762,0.9092087121244075,0.6047263003090316,0.05002713517252627,0.2348757733992826,0
2005,9,female,2040970,0.9072666428217955,0.6542124578019275,0.056053739153441744,0.19370887372180876,0
2005,9,male,1933948,0.8721232421967913,0.597444191881064,0.0668228928595805,0.1687765131223797,0.0030492029775361076
2005,10,female,2111559,0.8625475300477041,0.6174428467307804,0.04929106882639794,0.1629980502557589,0
2005,10,male,1861871,0.9466235845555359,0.6031529574283073,0.0920160419277168,0.22636530672640587,0
2005,11,female,1912097,0.8745863834313845,0.6195517277627651,0.0527520308854624,0.1982870115898932,0
2005,11,male,2317110,0.918014250510334,0.6715973777679954,0.056582984838872565,0.1520074575656745,0
2005,12,female,1801722,0.8945553198551164,0.6562310944751744,0.06835960264680123,0.13951541913791363,0
2005,12,male,2295888,0.9015627068916253,0.6025864502101148,0.04168452468064644,0.22960266354456316,0.0016377105503404348
2005,13,female,2212708,0.8913164321727042,0.6345419278097245,0.06668525625613501,0.14373880331250213,0.00514979834664131
2005,13,male,2176145,0.8733981421274777,0.6642043613821689,0.0279962962026887,0.15870955290203548,0
2005,14,female,2144220,0.8914173918721027,0.6307958138623835,0.040612437156635046,0.1765611737601552,0.001285782242493774
2005,14,male,2022004,0.8868622416177219,0.6718028253158748,0.05063244187449679,0.15357882575899948,0
2005,15,female,2152359,0.8861472458823086,0.6957380251156986,0.04065864477069114,0.12276344234395842,0.0016335564838393596
2005,15,male,2126580,0.8821050701125751,0.6590158846598764,0.047592848611385415,0.1368135692050146,0.0021160736957932455
2005,16,female,1970532,0.9071123940133934,0.6922551879390946,0.051410989519581514,0.12973095590429387,0.008226712380210015
2005,16,male,2341823,0.8954425676065185,0.7340849415177834,0.02934551415713314,0.13086556925950424,0.0010265506829508465
2005,17,female,2078244,0.8718509472419985,0.6875987612619116,0.03991398507586212,0.10589757506818256,0.0033504246854556058
2005,17,male,1984428,0.8756356995567488,0.7333997504570586,0.046788293654393104,0.07722426815183014,0
2005,18,female,1805617,0.8116821009106583,0.5655390927311827,0.02359858153750214,0.1962769513135953,0
2005,18,male,2135542,0.6963173751675219,0.5635520163031211,0.007719820073779865,0.10705478983789596,0
2005,19,female,2156270,0.6988990247046984,0.5180325283939395,0.008316212719186374,0.1465131917616996,0.003328896659509245
2005,19,male,1985577,0.6867978426422143,0.6068120249176939,0,0.05558082109129991,0
2005,20,female,1860236,0.7540763645042887,0.5473251780956825,0,0.1834396280901993,0.001820736723727527
2005,20,male,2115463,0.6232432332780106,0.5065179584800112,0,0.06832310468204833,0
2005,21,female,1782350,0.7064622548882094,0.5498779700956602,0,0.11607596712205796,0.008102224591129688
2005,21,male,1715376,0.5598801662142877,0.4694387702754382,0,0.058867560231692644,0.01233781981326543
2005,22,female,2359687,0.7270536304179326,0.5289184540152995,5.661767853109332e-4,0.1387150075412544,0.0018862671193255716
2005,22,male,2155063,0.5887419532514827,0.5146202222394427,0.003068587786064723,0.047215325027621005,0.006857340133443895
2005,23,female,2029482,0.7384707033617445,0.6032312678801783,0.0024346113934491658,0.12706986314734497,0.005800002168040909
2005,23,male,2134353,0.6384618664297799,0.5975122203309386,0,0.03299641624417329,0.002684654319130903
2005,24,female,2103716,0.7118246949683322,0.4800386554078592,0.008598594106809094,0.18475545178151423,0
2005,24,male,2021573,0.6782431304731513,0.5642843468922468,0.005403218187025648,0.07714289812932801,0.007463495011063167
2005,25,female,1769572,0.7438081072711368,0.5768649142278471,0.005230643342005864,0.13176010922415138,0.004579638466250596
2005,25,male,2057683,0.5939777895817772,0.54811504007177,0,0.04423227484505631,0.001777727667478421
2005,26,female,1966777,0.7619664049355875,0.5814889029107011,0.005094629436890913,0.15870482520387416,0.003588103786041834
2005,26,male,1777573,0.7129749383007055,0.6735689617247786,0,0.03238798069052579,0.003612791148380404
2005,27,female,1813692,0.7376842374559738,0.5957753576682259,0.00271269873826427,0.10812916415797169,0.01628942510635764
2005,27,male,1840689,0.6914753116903507,0.6063055736194436,0,0.06636156352322418,0.0022404653909487153
2005,28,female,2118423,0.7430447082570384,0.6199550325879204,0.005606529007662776,0.0922152941126489,0.010528114545584144
2005,28,male,1890169,0.6602531308047058,0.6116246748306633,0,0.027947236464041045,0.007388757301595783
2005,29,female,2043197,0.801771439562607,0.6554502576109891,0,0.11555126598169438,0
2005,29,male,1849384,0.6436429643600248,0.5935208696517327,0,0.02792821826078305,0.0023997179601424044
2005,30,female,2041934,0.7813514050894886,0.6437769291269944,0.008010542946050166,0.11712327626651987,0.0024036036424291874
2005,30,male,2146823,0.7455370098047207,0.6617042951375125,0,0.06272757465333659,0.002313185577013103
2005,31,female,1722316,0.8130337290021111,0.694432380585212,0.002603471140023085,0.06986813105144468,0.010147382942503001
2005,31,male,1994158,0.7308573342734126,0.6626280364946008,0.0048973050279867494,0.04224088562691622,0.0059664279360010595
2005,32,female,2045754,0.7846173098036225,0.6791207544993191,0.004159835444535365,0.06543846425327776,0.0013887300232579283
2005,32,male,1959629,0.7405330294662918,0.674377650055189,0,0.05446643216649682,0
2005,33,female,1913427,0.7984961014974703,0.6552985820728985,0.00939361679332423,0.10596327949798973,0.007030840476276335
2005,33,male,1855337,0.727689363172297,0.6706231805865996,0.0016433672157672703,0.0390570554028729,0.015510928742325519
2005,34,female,2183533,0.7818659026449337,0.6750994832686293,0,0.07442204903704226,0.007383446918365786
2005,34,male,2074539,0.7766785777466705,0.7241473888897726,0,0.04015783747618146,0.010091880653966977
2005,35,female,2176105,0.8054004747013587,0.7235859482883409,0.001064746416188557,0.0671736887696136,0.012126712635649475
2005,35,male,2372601,0.7898517281245351,0.7251914670861219,0,0.05166819031097095,0.015397447779883765
2005,36,female,2053598,0.8294028334659461,0.7296890628058657,0,0.059927015900872516,0.026251486415549682
2005,36,male,1851522,0.8179643558110571,0.6964043635452347,0.0076218376017136175,0.08903863956247887,0.004962403903383271
2005,37,female,1949576,0.8586995326163227,0.7490839033718101,0,0.08308575813407633,0.004129615875451893
2005,37,male,1966074,0.7784279737181815,0.730631705622474,0,0.0393922100592348,0.009595264471225396
2005,38,female,2027936,0.8225358196708378,0.6965062013791362,0.007967707067678664,0.07885850441039559,0.01699511227178767
2005,38,male,2018057,0.7493717967331943,0.687651042562227,0,0.0473470273634491,0.019099559625917403
2005,39,female,2040079,0.8381239157895356,0.6948152498016008,0.0016710137205470964,0.0967771346109636,0.025398036056446832
2005,39,male,2188992,0.7745176775429056,0.702621115106862,0,0.05049447416893255,0.01436368885770254
2005,40,female,2280159,0.8549960770279617,0.7313481208985865,0,0.07916772470691737,0.014719148971628734
2005,40,male,2333361,0.8322719887749902,0.7457838714198103,0,0.06285054048644852,0.02941336552723732
2005,41,female,2012837,0.8799624609444282,0.7614635462285322,0.0019062646404055569,0.08243389802552319,0.010055955847393504
2005,41,male,1844311,0.7657726923496091,0.6999399775851253,0,0.028924622799517002,0.023315482041803146
2005,42,female,2419359,0.8421333915305665,0.7660748156846503,0.005630003649727056,0.044717629752343495,0.01527553372608199
2005,42,male,2357167,0.8162892149771315,0.7381241973945842,0,0.042749622746288234,0.010021776140595894
2005,43,female,2172588,0.8313219073289552,0.7324522643041387,8.08712926703084e-4,0.07882994843016715,0.02364092961942163
2005,43,male,2160684,0.816084165940045,0.7396467970327915,0,0.036756878840219116,0.00875787482112146
2005,44,female,2696146,0.8638452813757118,0.7728839610317839,0,0.060708507625328895,0.019650642064635966
2005,44,male,2084998,0.8515600494580811,0.7530323770094743,0,0.06238231403579284,0.032375091007281545
2005,45,female,2241250,0.8284626882320134,0.7517702175125488,6.648075850529838e-4,0.044275738984941436,0.018501728945900724
2005,45,male,2228019,0.8199315176396611,0.7612300433703663,0.002505364631091566,0.02458821042369926,0.019202259944820936
2005,46,female,2312837,0.8419464925543824,0.7715174048149523,0.0039483975740616396,0.04027867074073962,0.025656369212356946
2005,46,male,2119975,0.7984881897192184,0.745120107548438,0,0.03554381537518131,0.009378884184955012
2005,47,female,2462157,0.8758028021771155,0.7760674887913321,0.002235844424218277,0.07551427467866591,0.03941097176175199
2005,47,male,2240747,0.819671743396287,0.7315721051952764,0,0.037924406459096005,0.02247197028490945
2005,48,female,2134062,0.8569830679708462,0.7725141069003618,0.002050549609149125,0.04029030084411793,0.022511998245599237
2005,48,male,2182232,0.8254016988111255,0.7358722628941378,0.00411321985930002,0.037710472580367256,0.03070388482984394
2005,49,female,2129971,0.8564618954905959,0.7533323223649524,0.0021183387003860616,0.07612873602504447,0.05101149264473554
2005,49,male,2080055,0.862049801567747,0.7828461266649199,0,0.04682520414123665,0.04405556583840331
2005,50,female,2470449,0.8667096548036409,0.7440461227898248,0,0.06953513308714326,0.031437605066933175
2005,50,male,2151163,0.853122241317836,0.7478866083137354,0.002753859191516403,0.04626567117415091,0.04661524951851626
2005,51,female,2054436,0.8595385789579233,0.7546986131473553,0,0.04662739554797521,0.035852175487579074
2005,51,male,1969531,0.8905267294599577,0.8233904416838324,0,0.030644351370960905,0.014307974842741749
2005,52,female,1962198,0.837347199416165,0.7178699601161554,0,0.06019677932604151,0.04544189730088401
2005,52,male,1901068,0.85905606743157,0.8062320758647245,0,0.028467156356321816,0.01581321657089594
2005,53,female,1695487,0.8818233345345614,0.8057401796651935,0,0.037616330883103205,0.016099209253742437
2005,53,male,1919708,0.8754623098929629,0.7818293198757311,0,0.038538152677386354,0.03238930087284108
2005,54,female,2061579,0.8666211675613692,0.7682819819177437,0,0.054406355516815025,0.038488459573947933
2005,54,male,1812776,0.8219465615167014,0.7486523431466436,0,0.0295243317431387,0.07127300891009149
2005,55,female,1863559,0.8731545392445316,0.7679971495402077,0,0.05659761778403582,0.04178724687546786
2005,55,male,1771377,0.8755815391077111,0.768000826475674,0,0.04428419246721618,0.06660185832829488
2005,56,female,1614820,0.859321781994278,0.7266271163349476,0,0.04990215627747984,0.06606185209497034
2005,56,male,1842984,0.8920978152821728,0.7722145173262491,0,0.03353474582524862,0.055494784545063874
2005,57,female,1803831,0.883970837622815,0.7541732013697514,0,0.04879836303955304,0.06082443421806145
2005,57,male,1390812,0.8875211027802463,0.7490645752265583,0,0.023986707045955888,0.033623523524387196
2005,58,female,1748600,0.8687452819398376,0.7712747340729726,0.009055244195356285,0.05862175454649434,0.05471462884593389
2005,58,male,1601356,0.8778210466629531,0.7296353840120497,0,0.03552614159499824,0.054544398622167714
2005,59,female,1669488,0.8831264435563478,0.7843374735248172,0,0.05402075366819049,0.061092382814371834
2005,59,male,1530076,0.9301361500997336,0.8223807183434025,0,0.05460382360091917,0.08921190842807808
2005,60,female,1438955,0.8840665621927023,0.7852636114402466,0,0.023200864516263537,0.05069581745085844
2005,60,male,1386914,0.879895941637333,0.7299299019261468,0,0.05756953927929201,0.08347597616002146
2005,61,female,1328658,0.8990462556955966,0.7912239266989699,0,0.0747566341376035,0.062421631450681817
2005,61,male,1159020,0.8833902779934772,0.7543786992459146,0,0.04964021328363617,0.06897119980673327
2005,62,female,1599197,0.8925604537777397,0.7283574193798512,0,0.09705308351628973,0.11215753906491821
2005,62,male,1421631,0.8825349193989157,0.7302344982629106,0,0.050008757546789566,0.11290974943568338
2005,63,female,1336320,0.8770144875478927,0.724452975335249,0,0.06605154454022988,0.11059327107279693
2005,63,male,1203995,0.8984937645089889,0.7706045290885759,0,0.03340296263688803,0.10071719566941723
2005,64,female,1258776,0.837247453081406,0.6603962897290702,0,0.06676644613497557,0.1499742607104044
2005,64,male,1196064,0.9243911697032935,0.7660668659871044,0,0.02577454049281644,0.1627730623110469
2005,65,female,1272305,0.9505362314853749,0.5594468307520603,0,0.08663095719972805,0.8039377350556667
2005,65,male,1143127,0.9512005227765594,0.5340141559074364,0,0.08589246864084218,0.8596472657893655
2005,66,female,1080524,0.9987848488326034,0.5941756036885807,0,0.11283599438790809,0.8954840429273204
2005,66,male,898519,0.9876496768571393,0.512402074970034,0,0.04722326406008109,0.9246014831072019
2005,67,female,1080607,0.9903739287270951,0.6358093182812993,0,0.07524567210836132,0.9405547067527787
2005,67,male,812326,0.9814409485846816,0.6321686121089316,0,0.08278695991510797,0.8616626822236393
2005,68,female,989530,1,0.5785241478277566,0,0.10278212888947277,0.9758936060554
2005,68,male,813478,0.9854132502661412,0.5067696975210148,0,0.053267574537971527,0.9754928836428275
2005,69,female,974140,0.9925339273615702,0.5755076272404377,0,0.07203379391052621,0.9789116554088735
2005,69,male,831877,1,0.5861996424952246,0,0.05907483918896664,0.949171572239646
2005,70,female,1037754,0.9932662268707227,0.4605282176700837,0,0.09812537460708415,0.9683190814007944
2005,70,male,1002521,0.9962115506807339,0.5692189989037636,0,0.03365814780937257,0.9294698066175172
2005,71,female,949820,0.9888852624707839,0.5912141247815376,0,0.08939904402939504,0.9508991177275694
2005,71,male,745381,1,0.6265534002074107,0,0.04002650993250432,0.9353243509024244
2005,72,female,969695,1,0.5767792965829461,0,0.10864343943198634,0.9821923388281882
2005,72,male,680045,0.9936298333198539,0.6913410141975899,0,0.014304935702784375,0.959276224367505
2005,73,female,840410,1,0.6404147975392963,0,0.07984793136683285,0.9816113563617758
2005,73,male,796602,0.9860708358753807,0.5850474892104213,0,0.07821346167847934,0.9395181031431004
2005,74,female,807879,0.9955859726518451,0.6657605903854413,0,0.05163520774769489,0.9701935562132448
2005,74,male,719768,1,0.6479601760567294,0,0.10416273021306865,0.9537031376776961
2005,75,female,845983,1,0.5839620890727119,0,0.06165017500351662,0.9889063964642315
2005,75,male,694669,1,0.6062311690891633,0,0.027607392873440443,0.9825585998511521
2005,76,female,884864,0.9924688991754665,0.6652852867785332,0,0.06534676515261102,0.9705265441921018
2005,76,male,545396,1,0.6833291773317003,0,0.06269389581148377,0.9766004884524272
2005,77,female,933803,1,0.5956898831980622,0,0.09306138446760184,0.982503804335604
2005,77,male,563090,1,0.5883730842316504,0,0.042907883286863555,0.9511871992043901
2005,78,female,820000,0.9931121951219513,0.4837341463414634,0,0.057290243902439024,0.9706353658536585
2005,78,male,549042,0.9926854411866487,0.7055908291168982,0,0.057893567340932026,0.9865839043279021
2005,79,female,733526,1,0.609979741686048,0,0.06326019800252479,0.9960464932395034
2005,79,male,559450,0.9904191616766467,0.537846098847082,0,0.072598087407275,0.9811672178031996
2005,80,female,872378,0.9924837627725596,0.6050141108556153,0,0.07642902503272664,0.973698328018359
2005,80,male,539598,0.9796163069544365,0.5884065545090975,0,0.12358644768883502,0.9587025897056698
2005,81,female,755386,1,0.6132109941142674,0,0.10201936493395429,1
2005,81,male,548808,1,0.6799554671214705,0,0.03938900307575691,0.9643208553811169
2005,82,female,678392,1,0.5715913513131051,0,0.06346478142430925,1
2005,82,male,406096,1,0.6376053937985107,0,0.04965820889641858,0.9661213112170521
2005,83,female,579391,0.9956419757987266,0.6787816862878436,0,0.03298118196520139,0.9899428883085861
2005,83,male,332567,1,0.6298249676005135,0,0.12146725321514161,0.975547784356235
2005,84,female,472693,1,0.6355985808971151,0,0.10212124994446713,0.9496607734830006
2005,84,male,404490,1,0.6921234146703256,0,0.05394941778535934,1
2005,85,female,2544744,0.9893183754436595,0.5790370269072252,0.001436686755131361,0.08924905609365814,0.9763009560097204
2005,85,male,1335884,0.9967063008464807,0.594851049941462,0,0.07005772956334531,0.981148812322028
2006,0,female,1721793,0.9439409963915523,0.48066463274040494,0.06398272033862375,0.3643614534383634,0.001602980149181696
2006,0,male,2085037,0.935865406705013,0.4733949565403396,0.038902906758968785,0.39756464753383275,7.055030678112667e-4
2006,1,female,2041572,0.9181243669094208,0.5366972117564308,0.04137302039800703,0.30043466505222444,0
2006,1,male,2033878,0.9270359382421168,0.5204486208120644,0.05304792126174726,0.3292468869814217,0
2006,2,female,2303465,0.9233528618841614,0.5900059258551791,0.05018700088779295,0.2497854319470884,0.003991378206310927
2006,2,male,1953589,0.8952476698015805,0.4701413654560913,0.030970178476639663,0.3301948362731363,0.005575379468250487
2006,3,female,2031651,0.9460576644315387,0.5392299169493185,0.02558018084799013,0.3329597455468484,0.004566729226624061
2006,3,male,2160171,0.869563104032042,0.5201555802758208,0.07032683986591802,0.29467528265123455,0
2006,4,female,1815984,0.900634587088873,0.5816725257491255,0.04337813549018053,0.2589637353633072,0.0032775619168450825
2006,4,male,2262966,0.9311478829111882,0.5715110169573914,0.03335180466697246,0.2744893206526302,0.00463374173540389
2006,5,female,2071195,0.920368676054162,0.5438473924473552,0.08643947093344663,0.28007744321514877,0
2006,5,male,1737110,0.9018651668575968,0.5296198859024471,0.03753648300913586,0.28187046301040236,0.002764361496969104
2006,6,female,1831921,0.8583858146721393,0.46785314432227154,0.05510499633990767,0.3238540308233816,0.001763722343922036
2006,6,male,2287321,0.9061871945389388,0.6639282374445913,0.06013497886829177,0.19334933750007105,0.001949442163998844
2006,7,female,1961482,0.8758846627193112,0.6005260308277108,0.02872368953678902,0.21403765112297743,0.0018567593278959482
2006,7,male,2186638,0.8925450851947144,0.6309969917288549,0.041849176681279666,0.18129658407107166,0
2006,8,female,1988422,0.8677408517910182,0.49440762574544034,0.06410309280424377,0.28212472000410377,0.003860347551978403
2006,8,male,1988797,0.9165762015932244,0.5978116419121711,0.06362791174765449,0.21356981129798566,0.004231703889336116
2006,9,female,1806957,0.8803784484080142,0.5333253641342877,0.08932808030296238,0.2186847833124972,8.201634017854327e-4
2006,9,male,1814190,0.9024462707875139,0.6211416665288642,0.014363986131551822,0.23678776754364206,0.0036776743340002976
2006,10,female,2028890,0.9058302815825402,0.5461695804109636,0.07064897554820616,0.273196181163099,0
2006,10,male,2111576,0.8711999946959048,0.610735772711946,0.06978200168973317,0.1602158766722107,0
2006,11,female,1884087,0.9215577624600138,0.6843165947220059,0.04109470528696393,0.18477915297966602,0.0017419577758351922
2006,11,male,2077370,0.9032878110302931,0.5911219474624164,0.05924317767176767,0.22118303431743022,0
2006,12,female,1861700,0.8980899178170489,0.6440919589622388,0.0738142557877209,0.14422839340387816,0.0025089971531396037
2006,12,male,2055857,0.8794303300278181,0.6086420407645085,0.050620738699238325,0.1978863315882379,0
2006,13,female,2365591,0.9023554790325123,0.6668439303328428,0.04678492605019211,0.16354940477876354,0.0010246910814253182
2006,13,male,2165840,0.8776174602001995,0.581977431389207,0.060811047907509325,0.1775842167473128,0.0035178037158792893
2006,14,female,1948324,0.9018171515620605,0.6071269460315636,0.05787179134476607,0.19934261447274684,0
2006,14,male,2092824,0.861055683612191,0.5909335902111215,0.06697170904003394,0.1567308096619687,0.006151974556866702
2006,15,female,2280332,0.8603207778516462,0.5765458713906572,0.061796264754430494,0.2344259520104967,0
2006,15,male,2048645,0.883499581430653,0.6820747372043473,0.04303771517271172,0.13609678592435487,0.003790310180631588
2006,16,female,2291385,0.8827220218339563,0.6135481379165876,0.05344322320343373,0.15938788112866237,0.007820597586176046
